cnt,Tag1,Tag2
"1","722","1461"
"2","722","1702"
"5","722","1871"
"24","722","1925"
"1","722","2193"
"7","722","2314"
"4","722","2358"
"7","722","2387"
"9","722","2531"
"1","722","2556"
"12","722","2751"
"3","722","2754"
"1","722","3208"
"1","722","3235"
"3","722","3385"
"1","722","3496"
"1","722","3849"
"2","722","4037"
"1","722","4087"
"1","722","4088"
"9","722","4190"
"3","722","4254"
"34","722","4452"
"1","722","4679"
"3","722","4985"
"3","722","5171"
"10","722","5382"
"7","722","5569"
"3","722","5608"
"7","722","5852"
"3","722","5990"
"6","722","7003"
"1","722","7979"
"2","722","7989"
"3","722","8011"
"1","722","8318"
"1","722","8454"
"4","722","8512"
"3","722","8746"
"1","722","9020"
"1","722","9278"
"1","722","10256"
"1","722","10313"
"1","722","10477"
"1","722","10502"
"1","722","11050"
"3","722","11878"
"1","722","12862"
"37","722","15627"
"1","722","16088"
"1","722","17310"
"2","722","20400"
"2","722","20464"
"1","722","22917"
"2","722","24136"
"9","722","25535"
"1","722","32472"
"2","722","34447"
"5","722","34469"
"2","722","34480"
"1","722","36000"
"1","722","36252"
"2","722","43046"
"1","722","45051"
"1","722","45162"
"48","722","46426"
"2","722","46457"
"4","722","58338"
"5","722","59767"
"7","722","60010"
"1","722","64139"
"1","722","65133"
"1","722","67719"
"1","722","70885"
"16","722","72390"
"2","722","104797"
"9","817","1"
"3","817","2"
"2","817","3"
"2","817","5"
"718","817","8"
"34","817","9"
"86","817","10"
"1","817","12"
"21","817","16"
"31","817","17"
"1","817","22"
"1","817","33"
"6","817","41"
"2","817","53"
"29","817","58"
"6","817","64"
"1","817","96"
"15","817","114"
"3","817","153"
"3","817","154"
"5","817","197"
"4","817","219"
"391","817","236"
"2","817","242"
"19","817","248"
"7","817","259"
"14","817","277"
"11","817","305"
"1","817","306"
"10","817","348"
"1","817","367"
"10","817","368"
"1","817","378"
"1","817","423"
"1","817","432"
"6","817","543"
"1","817","572"
"2","817","580"
"11","817","598"
"7","817","603"
"1","817","722"
"1956","817","817"
"124","817","824"
"7","817","854"
"1","817","869"
"2","817","942"
"1","817","991"
"1","817","997"
"2","817","1018"
"6","817","1158"
"29","817","1386"
"1","817","1461"
"6","817","2054"
"5","817","2314"
"2","817","2387"
"5","817","2531"
"3","817","2754"
"134","817","3208"
"2","817","3235"
"3","817","3248"
"2","817","3788"
"1","817","3849"
"12","817","4037"
"4","817","4087"
"10","817","4088"
"1","817","4190"
"1","817","4928"
"3","817","4985"
"3","817","5171"
"4","817","5486"
"1","817","5569"
"1","817","5608"
"1","817","5852"
"1","817","5989"
"1","817","5990"
"2","817","6284"
"2","817","6458"
"1","817","7003"
"1","817","7967"
"2","817","7978"
"1","817","7989"
"1","817","8512"
"1","817","8908"
"1","817","9182"
"1","817","9278"
"1","817","9298"
"1","817","9374"
"1","817","10256"
"2","817","10313"
"5","817","11050"
"1","817","13591"
"1","817","15627"
"1","817","15811"
"4","817","17310"
"1","817","20400"
"1","817","20911"
"1","817","22917"
"1","817","25081"
"1","817","25535"
"3","817","29378"
"1","817","36252"
"3","817","46426"
"7","817","47964"
"8","817","58338"
"2","817","59767"
"8","817","63066"
"1","817","84917"
"1","817","104797"
"1671","820","1"
"158972","820","2"
"413588","820","3"
"71562","820","5"
"26","820","8"
"13152","820","9"
"45","820","10"
"1903","820","12"
"2234","820","16"
"4357","820","17"
"1118","820","22"
"4","820","33"
"991","820","41"
"165","820","53"
"69","820","58"
"138","820","64"
"22095","820","96"
"8770","820","114"
"1562","820","134"
"6","820","153"
"1123","820","154"
"538","820","197"
"80","820","219"
"203","820","227"
"2","820","236"
"30","820","242"
"216","820","248"
"127","820","256"
"461","820","259"
"576","820","277"
"5","820","296"
"27","820","305"
"5","820","306"
"323","820","317"
"828","820","348"
"464","820","367"
"24","820","368"
"36","820","378"
"13","820","402"
"218","820","423"
"45","820","432"
"25","820","451"
"18","820","452"
"397","820","522"
"461","820","523"
"4","820","538"
"467","820","543"
"237","820","572"
"367","820","578"
"197","820","580"
"406","820","581"
"2214","820","598"
"440","820","603"
"1","820","623"
"1","820","624"
"13","820","722"
"783351","820","820"
"4","820","854"
"1254","820","869"
"18834","820","905"
"64","820","942"
"2","820","981"
"1","820","990"
"69","820","997"
"21","820","1014"
"7","820","1018"
"47","820","1081"
"3","820","1083"
"181","820","1124"
"21","820","1158"
"206","820","1259"
"58","820","1384"
"3174","820","1386"
"6","820","1398"
"13","820","1399"
"3","820","1435"
"50","820","1461"
"281","820","1470"
"18","820","1488"
"2","820","1565"
"26","820","1848"
"3","820","1925"
"57","820","2054"
"326","820","2193"
"2144","820","2314"
"15","820","2358"
"7","820","2377"
"3","820","2387"
"24","820","2426"
"846","820","2531"
"34","820","2556"
"13","820","2754"
"12","820","2763"
"1","820","3145"
"5","820","3158"
"13","820","3235"
"1","820","3318"
"240","820","3496"
"47","820","3586"
"1","820","3666"
"139","820","3849"
"549","820","3961"
"41","820","3981"
"12","820","4087"
"5","820","4088"
"27973","820","4196"
"2","820","4254"
"78","820","4452"
"1","820","4597"
"143","820","4928"
"19","820","4945"
"5908","820","4985"
"1","820","5192"
"8","820","5223"
"4","820","5254"
"341","820","5382"
"3039","820","5486"
"4273","820","5569"
"5","820","5600"
"1101","820","5608"
"1","820","5670"
"2","820","5728"
"1","820","5795"
"47","820","5827"
"10","820","5852"
"1","820","5871"
"316","820","6023"
"93","820","6067"
"47","820","6108"
"3","820","6129"
"2","820","6244"
"473","820","6439"
"1","820","6458"
"9","820","6540"
"3","820","6650"
"58","820","7003"
"4","820","7106"
"75","820","7735"
"3605","820","7917"
"132","820","7967"
"122","820","7978"
"4","820","7979"
"262","820","7989"
"349","820","8112"
"2","820","8241"
"3","820","8318"
"2","820","8454"
"26","820","8512"
"1","820","8746"
"16","820","8908"
"44","820","9069"
"5","820","9278"
"1","820","9374"
"2","820","9468"
"84","820","9745"
"10","820","9914"
"470","820","10079"
"2","820","10104"
"17","820","10256"
"23","820","10313"
"2","820","10477"
"4","820","10522"
"7","820","10712"
"1112","820","10725"
"24","820","10776"
"6","820","11099"
"4","820","11137"
"2","820","11529"
"2","820","11768"
"1","820","11785"
"25","820","11839"
"5","820","11878"
"48","820","12296"
"4","820","12861"
"1","820","12862"
"16","820","13591"
"1","820","13707"
"130","820","13930"
"28","820","13959"
"8","820","14383"
"9","820","14868"
"4","820","14948"
"13","820","15517"
"21","820","15627"
"2","820","15806"
"2","820","15811"
"1","820","16088"
"152","820","17310"
"63","820","18314"
"3","820","18571"
"1","820","18759"
"1","820","18791"
"1","820","18949"
"28","820","19432"
"93","820","20115"
"4","820","20202"
"22","820","20301"
"64","820","20353"
"1","820","20464"
"1","820","22444"
"4","820","24136"
"2","820","25907"
"62","820","25967"
"53","820","26113"
"6","820","27528"
"1","820","27739"
"50","820","27998"
"72","820","32472"
"192","820","33603"
"1","820","34447"
"1","820","34469"
"21","820","34480"
"96","820","34762"
"25","820","34777"
"34","820","36252"
"5","820","42252"
"3","820","42953"
"1","820","43046"
"34","820","45051"
"3","820","45137"
"3479","820","45162"
"2577","820","46426"
"781","820","48213"
"1","820","52060"
"12","820","53836"
"5","820","54726"
"1","820","56975"
"1","820","57216"
"2059","820","58338"
"2384","820","59103"
"38","820","59767"
"28","820","60010"
"373","820","64139"
"1","820","64335"
"191","820","65133"
"2","820","67245"
"9","820","67404"
"4","820","67719"
"1","820","67746"
"14","820","67868"
"3","820","69409"
"7","820","69457"
"1583","820","70885"
"310","820","73694"
"2","820","74726"
"127","820","78243"
"132","820","83676"
"30","820","84917"
"4","820","98423"
"1","820","101578"
"15","820","104797"
"166","820","109459"
"1","820","120923"
"35","824","1"
"6","824","2"
"18","824","3"
"7","824","5"
"3462","824","8"
"106","824","9"
"1597","824","10"
"56","824","16"
"151","824","17"
"5","824","22"
"14","824","33"
"11","824","41"
"22","824","53"
"1251","824","58"
"468","824","64"
"5","824","96"
"463","824","114"
"74","824","134"
"6","824","153"
"50","824","154"
"37","824","197"
"37","824","219"
"3","824","227"
"161","824","236"
"1","824","242"
"105","824","248"
"1","824","256"
"63","824","259"
"290","824","277"
"2","824","296"
"171","824","305"
"5","824","306"
"7","824","317"
"15","824","348"
"62","824","367"
"172","824","368"
"1","824","402"
"13","824","423"
"4","824","432"
"17","824","451"
"31","824","452"
"1","824","538"
"324","824","543"
"5","824","572"
"83","824","578"
"2","824","580"
"3","824","581"
"256","824","598"
"21","824","603"
"1","824","623"
"1","824","624"
"18","824","722"
"124","824","817"
"22386","824","824"
"3","824","854"
"1","824","942"
"1","824","991"
"6","824","1018"
"6","824","1083"
"13","824","1124"
"15","824","1158"
"14","824","1259"
"78","824","1386"
"3","824","1435"
"5","824","1461"
"19","824","1470"
"4","824","1565"
"6","824","1702"
"1","824","1848"
"8","824","1871"
"5","824","1925"
"49","824","2054"
"2","824","2193"
"217","824","2314"
"2","824","2358"
"6","824","2387"
"1","824","2426"
"26","824","2531"
"2","824","2556"
"2","824","2587"
"22","824","2751"
"9","824","2754"
"3","824","2763"
"184","824","3208"
"5","824","3235"
"5","824","3248"
"261","824","3385"
"28","824","3496"
"20","824","3586"
"3","824","3849"
"2","824","3961"
"7","824","3981"
"9","824","4037"
"21","824","4087"
"97","824","4088"
"1","824","4190"
"1","824","4254"
"16","824","4679"
"18","824","4928"
"1","824","4945"
"5","824","4985"
"10","824","5223"
"2","824","5382"
"76","824","5486"
"107","824","5569"
"9","824","5852"
"4","824","5989"
"1","824","5990"
"32","824","6067"
"1","824","6129"
"3","824","6284"
"12","824","6439"
"5","824","6458"
"9","824","6540"
"45","824","7003"
"11","824","7967"
"24","824","7978"
"7","824","7989"
"84","824","8011"
"33","824","8112"
"2","824","8241"
"1","824","8318"
"2","824","8454"
"30","824","8512"
"4","824","9069"
"2","824","9278"
"43","824","9298"
"3","824","9374"
"3","824","9745"
"4","824","9914"
"5","824","10079"
"20","824","10256"
"74","824","10313"
"8","824","10477"
"86","824","10776"
"5","824","10876"
"3","824","11050"
"1","824","11070"
"1","824","11529"
"1","824","11768"
"7","824","11950"
"2","824","12861"
"6","824","12862"
"2","824","13458"
"14","824","13707"
"3","824","14416"
"4","824","14881"
"2","824","15517"
"16","824","15627"
"22","824","15811"
"1","824","16088"
"18","824","17310"
"1","824","18433"
"5","824","18571"
"1","824","18949"
"11","824","19432"
"1","824","20013"
"1","824","20115"
"12","824","20911"
"1","824","21030"
"2","824","21361"
"4","824","21488"
"1","824","23453"
"32","824","24136"
"1","824","25081"
"59","824","25535"
"1","824","25907"
"2","824","25967"
"7","824","27528"
"1","824","27998"
"1","824","31474"
"21","824","32472"
"5","824","33127"
"7","824","34447"
"189","824","34469"
"6","824","36000"
"4","824","36252"
"1","824","36463"
"1","824","43046"
"5","824","46426"
"1","824","47964"
"4","824","52060"
"3","824","53836"
"1","824","54726"
"2","824","58202"
"77","824","58338"
"11","824","59767"
"1","824","60010"
"25","824","63066"
"1","824","64139"
"1","824","67118"
"4","824","67245"
"12","824","72390"
"20","824","74984"
"37","824","84917"
"5","824","104797"
"5","824","109459"
"1","824","120546"
"154","854","1"
"52","854","2"
"44","854","3"
"85","854","5"
"738","854","8"
"457","854","9"
"1529","854","10"
"9","854","12"
"1675","854","16"
"914","854","17"
"76","854","22"
"5","854","33"
"25","854","41"
"32","854","53"
"259","854","58"
"173","854","64"
"14","854","96"
"2943","854","114"
"336","854","134"
"4","854","153"
"10","854","154"
"470","854","197"
"28","854","219"
"107","854","227"
"15","854","236"
"53","854","242"
"797","854","248"
"31","854","256"
"703","854","259"
"164","854","277"
"12","854","296"
"150","854","305"
"131","854","306"
"593","854","317"
"296","854","348"
"95","854","367"
"246","854","368"
"8","854","378"
"442","854","402"
"26","854","423"
"215","854","432"
"110","854","451"
"17","854","452"
"534","854","522"
"69","854","523"
"3","854","538"
"730","854","543"
"36","854","572"
"117","854","578"
"34","854","580"
"13","854","581"
"17","854","596"
"836","854","598"
"168","854","603"
"10","854","623"
"4","854","624"
"15","854","722"
"7","854","817"
"4","854","820"
"3","854","824"
"65450","854","854"
"29","854","869"
"1","854","905"
"21","854","942"
"7","854","990"
"1","854","991"
"3438","854","997"
"30","854","1014"
"8","854","1018"
"2","854","1081"
"12","854","1083"
"32","854","1124"
"38","854","1158"
"29","854","1259"
"21","854","1384"
"113","854","1386"
"69","854","1398"
"396","854","1399"
"23","854","1461"
"89","854","1470"
"67","854","1488"
"5","854","1565"
"26","854","1702"
"96","854","1848"
"125","854","1871"
"4","854","1925"
"55","854","2054"
"60","854","2193"
"825","854","2314"
"4","854","2358"
"17","854","2387"
"1042","854","2531"
"34","854","2556"
"8","854","2587"
"141","854","2751"
"28","854","2754"
"133","854","2763"
"122","854","3145"
"2","854","3158"
"31","854","3235"
"10","854","3248"
"5","854","3318"
"3","854","3385"
"92","854","3496"
"13","854","3586"
"180","854","3666"
"1385","854","3788"
"2","854","3849"
"39","854","3961"
"38","854","3981"
"1009","854","4037"
"44","854","4087"
"25","854","4088"
"525","854","4190"
"29","854","4254"
"487","854","4452"
"5","854","4597"
"4","854","4679"
"160","854","4928"
"59","854","4945"
"2032","854","4985"
"676","854","5171"
"363","854","5192"
"15","854","5223"
"7","854","5254"
"504","854","5382"
"48","854","5401"
"160","854","5486"
"1170","854","5569"
"149","854","5600"
"61","854","5608"
"95","854","5728"
"6","854","5795"
"38","854","5827"
"1114","854","5852"
"22","854","5871"
"22","854","5989"
"751","854","5990"
"34","854","6023"
"21","854","6067"
"216","854","6129"
"1","854","6284"
"19","854","6418"
"311","854","6439"
"123","854","6458"
"5","854","6540"
"139","854","6650"
"19","854","7003"
"241","854","7106"
"3","854","7471"
"2","854","7835"
"45","854","7917"
"15","854","7967"
"1","854","7978"
"150","854","7979"
"45","854","7989"
"3","854","8011"
"5","854","8112"
"23","854","8241"
"63","854","8318"
"5143","854","8512"
"1","854","8746"
"19","854","8908"
"344","854","9020"
"36","854","9069"
"39","854","9182"
"14","854","9278"
"4","854","9298"
"249","854","9374"
"1","854","9468"
"5","854","9551"
"151","854","9745"
"14","854","9914"
"26","854","10079"
"11","854","10104"
"48","854","10256"
"51","854","10313"
"427","854","10315"
"6","854","10477"
"29","854","10502"
"7","854","10522"
"24","854","10712"
"28","854","10776"
"5","854","10876"
